"","id","uniid"
"4514","YJL101C","P32477"
"4515","YKL047W","P36090"
"4516","YDR375C","P32839"
"4517","YLR375W","Q05937"
"4518","YPL183W-A","O14464"
"4519","YIL153W","P40454"
"4520","YLR252W","O13573"
"4521","YGR098C","Q03018"
"4522","YER159C-A","P0CX68"
"4523","YER159C-A","P0CX67"
"4524","YER159C-A","P0CX69"
"4525","YER159C-A","P0CX66"
"4526","YER159C-A","P0CX65"
"4527","YER010C","P40011"
"4528","YJL197W","P39538"
"4529","YHR149C","P32900"
"4530","YDR146C","P08153"
"4531","YDL212W","Q02774"
"4532","YER025W","P32481"
"4533","YJR037W","P47105"
"4534","YJL068C","P40363"
"4535","YBR046C","P38230"
"4536","YAL016C-B","P0C1V3"
"4537","YGL011C","P21243"
"4538","YGL238W","P33307"
"4539","YBR111W-A","Q6WNK7"
"4540","YLR463C","O13557"
"4541","YLL047W","Q07881"
"4542","YBR052C","P38234"
"4543","YCL069W","P25594"
"4544","YPR085C","Q06822"
"4545","YBR089W","P38252"
"4546","YPR167C","P18408"
"4547","YER048C","P39101"
"4548","YKL154W","P36057"
"4549","YHR169W","P38719"
"4550","YGR247W","P53314"
"4551","YER037W","P40025"
"4552","YLR321C","Q06168"
"4553","YFL034W","P43564"
"4554","YMR063W","Q04734"
"4555","YIL125W","P20967"
"4556","YIR023C-A","A0A023PZF9"
"4557","YIL032C","P40536"
"4558","YOR270C","P32563"
"4559","YNL184C","P53876"
"4560","YLR304C","P19414"
"4561","YHR145C","O13537"
"4562","YGL017W","P16639"
"4563","YDR133C","Q03904"
"4564","YBR200W","P29366"
"4565","YOR087W","Q12324"
"4566","YFR053C","P04806"
"4567","YOR212W","P18851"
"4568","YIL098C","P40491"
"4569","YNL110C","P53927"
"4570","YML128C","Q03104"
"4571","YOR001W","Q12149"
"4572","YER129W","P38990"
"4573","YBL001C","P35195"
"4574","YOR304C-A","O14468"
"4575","YDR373W","Q06389"
"4576","YOR057W","Q08446"
"4577","YGR091W","P49704"
"4578","YLR087C","Q12150"
"4579","YAL012W","P31373"
"4580","YDR351W","P42223"
"4581","YOL002C","Q12442"
"4582","YGL244W","P53064"
"4583","YCL035C","P25373"
"4584","YKL146W","P36062"
"4585","YHL008C","P38750"
"4586","YGR005C","P41896"
"4587","YPR152C","Q06525"
"4588","YNL235C","P53856"
"4589","YNL066W","P53616"
"4590","YJL107C","P42947"
"4591","YOL092W","Q12010"
"4592","YNL336W","P53822"
"4593","YKL206C","P36040"
"4594","YGL014C-A","P0C5N1"
"4595","YMR115W","Q04472"
"4596","YOR156C","Q12216"
"4597","YLR381W","Q12748"
"4598","YOL003C","Q12006"
"4599","YJR162C","P47188"
"4600","YEL005C","P40003"
"4601","YCL048W-A","Q2V2Q2"
"4602","YIR017C","P40573"
"4603","YBL028C","P38202"
"4604","YGR184C","P19812"
"4605","YKL039W","P32857"
"4606","YGL028C","P53189"
"4607","YMR127C","P40963"
"4608","YLR418C","Q06697"
"4609","YDR247W","Q03785"
"4610","YBL029C-A","Q3E756"
"4611","YMR205C","P16862"
"4612","YKR008W","Q02206"
"4613","YJL118W","P47022"
"4614","YFR043C","P43615"
"4615","YIL029C","P40538"
"4616","YDR265W","Q05568"
"4617","YOR255W","Q08692"
"4618","YNL131W","P49334"
"4619","YER101C","P39945"
"4620","YNL312W","P26754"
"4621","YDR365W-A","P0CX71"
"4622","YDR365W-A","P0CX70"
"4623","YDR365W-A","P0CX73"
"4624","YDR365W-A","P0CX72"
"4625","YJL172W","P27614"
"4626","YMR215W","Q03655"
"4627","YHL031C","P38736"
"4628","YER159C","P40096"
"4629","YEL047C","P32614"
"4630","YHR118C","P38826"
"4631","YKL016C","P30902"
"4632","YOR160W","Q99189"
"4633","YHL045W","P38726"
"4634","YPR056W","Q12004"
"4635","YBR201W","P38307"
"4636","YER144C","P39944"
"4637","YOR185C","P32836"
"4638","YBR264C","P38146"
"4639","YFL015C","P43578"
"4640","YDR239C","Q03780"
"4641","YML016C","P26570"
"4642","YDL180W","Q12301"
"4643","YEL058W","P38628"
"4644","YLR172C","P32469"
"4645","YBR024W","P38072"
"4646","YOR023C","Q12433"
"4647","YJL168C","P46995"
"4648","Q0120","P03879"
"4649","YJL121C","P46969"
"4650","YPL212C","Q12211"
"4651","YJL036W","P47057"
"4652","YGL114W","P53134"
"4653","YOL077C","Q08235"
"4654","YJL201W","P32525"
"4655","YBL100W-B","Q12491"
"4656","YDR528W","Q04429"
"4657","YPL141C","Q03002"
"4658","YER138C","Q03612"
"4659","YHR213W-A","Q8TGT4"
"4660","YPR001W","P43635"
"4661","YBR135W","P20486"
"4662","YNL262W","P21951"
"4663","YNL317W","P42841"
"4664","YLL033W","Q07843"
"4665","YHL049C","P38722"
"4666","YML034C-A","A0A023PXP7"
"4667","YPR104C","P39521"
"4668","YKL220C","P36033"
"4669","YOR069W","Q92331"
"4670","YPL244C","Q12520"
"4671","YGL164C","P53107"
"4672","YGL231C","P53073"
"4673","YER090W","P00899"
"4674","YBL046W","P38193"
"4675","YLR026C","Q01590"
"4676","YPR049C","Q12527"
"4677","YIR018W","P40574"
"4678","YAR027W","P39547"
"4679","YDL200C","P26188"
"4680","YIL114C","P40478"
"4681","YGR026W","P53217"
"4682","YFL027C","P43570"
"4683","YLR380W","Q06705"
"4684","YGR169C-A","Q3E772"
"4685","YKL184W","P08432"
"4686","YHR036W","P38770"
"4687","YNL153C","P53900"
"4688","YGR079W","P53249"
"4689","YIL164C","P40447"
"4690","YML009C","P36533"
"4691","YDL133W","Q12516"
"4692","YOL073C","Q08232"
"4693","YMR250W","Q04792"
"4694","YBR098W","P38257"
"4695","YDR444W","Q04093"
"4696","YHR005C","P08539"
"4697","YDR507C","Q12263"
"4698","YPR094W","Q06835"
"4699","YMR303C","P00331"
"4700","YBR237W","P21372"
"4701","YER018C","P40014"
"4702","YDL130W","P10622"
"4703","YDL011C","Q12023"
"4704","YNL138W-A","P0C074"
"4705","YHR161C","P38856"
"4706","YDR116C","Q04599"
"4707","YKL027W","P36101"
"4708","YDR242W","P22580"
"4709","YOL145C","P89105"
"4710","YLR281C","Q05863"
"4711","YOR290C","P22082"
"4712","YKR065C","P36147"
"4713","YJR031C","P47102"
"4714","YBR139W","P38109"
"4715","YPL241C","P46670"
"4716","YER023W","P32263"
"4717","YPL100W","Q02887"
"4718","YPL146C","Q12080"
"4719","YLR439W","P36517"
"4720","YCL055W","P25583"
"4721","YML024W","P02407"
"4722","YGR039W","P53225"
"4723","YKR027W","P36122"
"4724","YNL177C","P53881"
"4725","YBR138C","P38277"
"4726","YJL055W","P47044"
"4727","YJL136C","Q3E754"
"4728","YDR057W","Q99220"
"4729","YAR075W","O42831"
"4730","YMR140W","P40210"
"4731","YLR035C","Q07980"
"4732","YLR092W","Q12325"
"4733","YKR025W","P36121"
"4734","YFL054C","P43549"
"4735","YBR016W","P38216"
"4736","YBR031W","P10664"
"4737","YHR142W","P38843"
"4738","YBR225W","P38321"
"4739","YNL035C","P53962"
"4740","YLL038C","Q07872"
"4741","YLR146W-A","Q2V2P1"
"4742","YJL220W","A0A023PXN9"
"4743","YJL220W","P40891"
"4744","YPR158C-D","P0C2J1"
"4745","YKL020C","P35210"
"4746","YPL164C","Q12083"
"4747","YER094C","P25451"
"4748","YNL097C","P50947"
"4749","YJR101W","P47141"
"4750","YLR265C","Q06148"
"4751","YOR161W-B","Q8TGL4"
"4752","YDR447C","P14127"
"4753","YIL136W","P16547"
"4754","YIL016W","P40548"
"4755","YML127W","Q03124"
"4756","YOL143C","P50861"
"4757","YOR052C","Q08422"
"4758","YGR029W","P27882"
"4759","YPL278C","Q08990"
"4760","YOL052C-A","P89113"
"4761","YOR078W","Q08492"
"4762","YGR166W","P32893"
"4763","YMR302C","P32843"
"4764","YPR040W","Q12199"
"4765","YNL221C","P41812"
"4766","YGL128C","P52868"
"4767","YCR092C","P25336"
"4768","YKL072W","P36085"
"4769","YEL020C-B","P0C5M6"
"4770","YHR052W","P38779"
"4771","YMR182C","Q00453"
"4772","YLR285W","Q05874"
"4773","YJR098C","P47139"
"4774","YDR438W","Q04083"
"4775","YMR004W","P40959"
"4776","YPL098C","Q02889"
"4777","YER017C","P39925"
"4778","YLR113W","P32485"
"4779","YIL149C","P40457"
"4780","YIL157C","P40452"
"4781","YNL227C","P53863"
"4782","YKL097C","P34245"
"4783","YPR151C","Q06524"
"4784","YOL006C","P04786"
"4785","YHR044C","P38774"
"4786","YFL024C","P43572"
"4787","YDR180W","Q04002"
"4788","YJR091C","P47135"
"4789","YBL077W","P38183"
"4790","YPL125W","Q02932"
"4791","YLR176C","P48743"
"4792","YLR010C","Q07921"
"4793","YJL073W","P40358"
"4794","YMR135C","P40208"
"4795","YMR259C","Q03496"
"4796","YOL071W","Q08230"
"4797","YLR467C-A","P0CL40"
"4798","YLR467C-A","P0CL39"
"4799","YLR467C-A","P0CL38"
"4800","YGL126W","P53012"
"4801","YMR232W","Q05670"
"4802","YCR083W","P25372"
"4803","YKR057W","P0C0V8"
"4804","YNL140C","P53910"
"4805","YGL113W","P53135"
"4806","YDL023C","Q12264"
"4807","YEL077C","Q3E7X8"
"4808","YER109C","P40068"
"4809","YMR160W","Q03823"
"4810","YNR001C","P00890"
"4811","YIL116W","P07172"
"4812","YNL022C","P53972"
"4813","YGR100W","P53258"
"4814","YER172C","P32639"
"4815","YNR032C-A","Q6Q546"
"4816","YKL042W","P36094"
"4817","YOR252W","Q08687"
"4818","YGR052W","P53233"
"4819","YDL196W","Q12187"
"4820","YER141W","P40086"
"4821","YBR060C","P32833"
"4822","YJL124C","P47017"
"4823","YPR172W","Q06608"
"4824","YGL091C","P52920"
"4825","YER042W","P40029"
"4826","YJL100W","P42951"
"4827","YIL060W","P40519"
"4828","YHR047C","P37898"
"4829","YDR202C","Q03956"
"4830","YJR150C","P47178"
"4831","YAL035W","P39730"
"4832","YNL015W","P0CT04"
"4833","YPR013C","Q12145"
"4834","YJL024C","P47064"
"4835","YCL007C","P25603"
"4836","YKL167C","P32388"
"4837","YMR070W","P54785"
"4838","YFR049W","P19955"
"4839","YML083C","Q04526"
"4840","YDR296W","Q06630"
"4841","YPL110C","Q02979"
"4842","YLR205C","P32339"
"4843","YBL100W-A","Q12260"
"4844","YNL120C","P53922"
"4845","YBR080C","P18759"
"4846","YMR009W","Q03677"
"4847","YOR243C","Q08647"
"4848","YBR235W","P38329"
"4849","YFL002C","P25808"
"4850","YDR193W","P0C5E0"
"4851","YNL207W","P40160"
"4852","YLL043W","P23900"
"4853","YER110C","P40069"
"4854","YER005W","P40009"
"4855","YBR239C","P38140"
"4856","YFR027W","P43605"
"4857","YJL064W","P47038"
"4858","YML005W","Q04235"
"4859","YPL040C","P48526"
"4860","YMR120C","P38009"
"4861","YGR283C","P53336"
"4862","YPL113C","Q02961"
"4863","YIL084C","P40505"
"4864","YGR141W","P53285"
"4865","YDL151C","Q12064"
"4866","YER119C","P40074"
"4867","YFL030W","P43567"
"4868","YNL205C","P40162"
"4869","YPR166C","P10663"
"4870","YML108W","Q03759"
"4871","YDR322C-A","P81449"
"4872","YIL132C","P40465"
"4873","YIL173W","P40438"
"4874","YDR013W","Q12488"
"4875","YML070W","P54838"
"4876","YNR076W","P0CE91"
"4877","YNR076W","P0CE90"
"4878","YML095C","P06838"
"4879","YPR195C","Q06594"
"4880","YPL008W","P22516"
"4881","YDL156W","Q12510"
"4882","YIR036W-A","A0A023PYI5"
"4883","YDR274C","P87283"
"4884","YDR173C","P07250"
"4885","YKL134C","P35999"
"4886","YDR190C","Q03940"
"4887","YBL039C","P28274"
"4888","YOR293W","Q08745"
"4889","YLR399C","P35817"
"4890","YDR109C","Q04585"
"4891","YLR356W","Q06485"
"4892","YPL057C","P33300"
"4893","YJL058C","P47041"
"4894","YBL004W","P35194"
"4895","YFR015C","P23337"
"4896","YLL042C","Q07879"
"4897","YLR432W","P50095"
"4898","YLR410W-B","P0C2J3"
"4899","YDR263C","Q12086"
"4900","YDR334W","Q05471"
"4901","YER088C-A","A0A023PXD3"
"4902","YNL233W","P53858"
"4903","YNL334C","P53823"
"4904","YOL021C","Q08162"
"4905","YBR140C","P18963"
"4906","Q0255","P03881"
"4907","YOL118C","Q08259"
"4908","YAR030C","P39550"
"4909","YHR106W","P38816"
"4910","YOR389W","Q08912"
"4911","YGL118C","P53132"
"4912","YLR325C","P49167"
"4913","YMR100W","Q03162"
"4914","YGL089C","P32435"
"4915","YMR207C","P32874"
"4916","YNL248C","Q01080"
"4917","YLL020C","Q07811"
"4918","YLR341W","Q06134"
"4919","YGL103W","P02406"
"4920","YNL007C","P25294"
"4921","YOR158W","P17558"
"4922","YGL080W","P53157"
"4923","YFL002W-A","P0CX63"
"4924","YFL002W-A","P0CX64"
"4925","YDR007W","P00912"
"4926","YDL131W","Q12122"
"4927","YBR163W","P38289"
"4928","YDR432W","Q01560"
"4929","YML047C","Q04705"
"4930","YGR167W","P17891"
"4931","YJL182C","P46986"
"4932","YER145C","P40088"
"4933","YCR089W","P25653"
"4934","YMR136W","P40209"
"4935","YKL065W-A","Q2V2P2"
"4936","YCR076C","P25659"
"4937","YDR379W","Q06407"
"4938","YIL160C","P27796"
"4939","YHR131C","P38835"
"4940","YGL223C","P53079"
"4941","YDR039C","Q01896"
"4942","YBL020W","P38206"
"4943","YBR127C","P16140"
"4944","YKL176C","P34239"
"4945","YGL129C","Q01163"
"4946","YER152W-A","A0A023PZC7"
"4947","YBR276C","P38148"
"4948","YBR017C","P38217"
"4949","YDL159C-B","Q8TGP9"
"4950","YPL178W","Q08920"
"4951","YMR053C","P46679"
"4952","YLR146C","Q12455"
"4953","YOL044W","Q08215"
"4954","YNL005C","P12687"
"4955","YHL039W","P38732"
"4956","YAL021C","P31384"
"4957","YPL221W","Q08967"
"4958","YDL164C","P04819"
"4959","YDR393W","Q04172"
"4960","YOR008C","P54867"
"4961","YEL050W-A","P0C5M7"
"4962","YDR189W","P22213"
"4963","YOR068C","Q08474"
"4964","YLR106C","Q12019"
"4965","YNL172W","P53886"
"4966","YGR093W","P53255"
"4967","YFR023W","P39684"
"4968","YEL025C","P39991"
"4969","YNL255C","P53849"
"4970","YOL065C","Q08227"
"4971","YDR491C","Q03418"
"4972","YML109W","P54786"
"4973","YJL199C","P39534"
"4974","YDR208W","P38994"
"4975","YKL129C","P36006"
"4976","YCR036W","P25332"
"4977","YNL259C","P38636"
"4978","YPR133W-A","P80967"
"4979","YIL021W","P16370"
"4980","YKR087C","P36163"
"4981","YJL088W","P05150"
"4982","YDL161W","Q12518"
"4983","YCR087W","P25652"
"4984","YJL146W","P46958"
"4985","YDR008C","A0A023PZ99"
"4986","YBR012W-B","Q12193"
"4987","YML113W","P13483"
"4988","YCL028W","P25367"
"4989","YLR166C","Q06245"
"4990","YHL013C","P38747"
"4991","YLR175W","P33322"
"4992","YOR356W","Q08822"
"4993","YIL030W-A","A0A023PZJ3"
"4994","YMR201C","P28519"
"4995","YDR093W","Q12675"
"4996","YCL037C","P25567"
"4997","YNL285W","P53831"
"4998","YNL103W","P32389"
"4999","YBR229C","P38138"
"5000","YPL116W","Q02959"
"5001","YHR117W","P38825"
"5002","YOR012W","Q12351"
"5003","YOR304W","Q08773"
"5004","YGL196W","P53095"
"5005","YML045W-A","Q04706"
"5006","YOR366W","Q08872"
"5007","YOR233W","Q01919"
"5008","YGL035C","P27705"
"5009","YMR244C-A","Q3E846"
"5010","YLR222C","Q05946"
"5011","YLL025W","Q12370"
"5012","YOR123C","P38439"
"5013","YOR299W","Q08754"
"5014","YPR048W","Q12181"
"5015","YPL109C","Q02981"
"5016","YPL138C","Q03012"
"5017","YKL117W","P28707"
"5018","YOL125W","Q12383"
"5019","YEL027W","P25515"
"5020","YJL165C","P38970"
"5021","YMR175W","P50263"
"5022","YOR300W","Q08756"
"5023","YGL209W","P53035"
"5024","YLR438W","P07991"
"5025","YBL092W","P38061"
"5026","YBR145W","P38113"
"5027","YIL031W","P40537"
"5028","YLR319C","P41697"
"5029","YBR233W","P38151"
"5030","YPR135W","Q01454"
"5031","YDR045C","Q04307"
"5032","YHR110W","P38819"
"5033","YKL001C","Q02196"
"5034","YHR170W","P38861"
"5035","YLR181C","Q06263"
"5036","YGL206C","P22137"
"5037","YOL086C","P00330"
"5038","YBR244W","P38143"
"5039","YML002W","P0CF17"
"5040","YMR316C-A","I2HB70"
"5041","YBR032W","P38223"
"5042","YNL016W","P32588"
"5043","YFL026W","D6VTK4"
"5044","YDL223C","Q07653"
"5045","YLR236C","A0A023PZG4"
"5046","YGL013C","P12383"
"5047","YMR163C","Q03824"
"5048","YNL166C","P53890"
"5049","YHR034C","P38768"
"5050","YDR338C","Q05497"
"5051","YFL041W-A","Q3E817"
"5052","YOR008C-A","Q3E7B9"
"5053","YPL135C-A","Q8TGK9"
"5054","YKR095W","Q02455"
"5055","YML006C","Q04233"
"5056","YGR230W","P50084"
"5057","YKR017C","P36113"
"5058","YIL066W-A","A0A023PXF8"
"5059","YCR102W-A","Q96VG5"
"5060","YCR042C","P23255"
"5061","YGR032W","P40989"
"5062","YDR466W","Q03306"
"5063","YDR335W","P52918"
"5064","YJR082C","P47128"
"5065","YPL054W","Q02799"
"5066","YMR282C","P22136"
"5067","YGR207C","P42940"
"5068","YOR134W","Q12128"
"5069","YJL062W-A","Q3E7B2"
"5070","YOR225W","Q12225"
"5071","YHR131W-A","A0A023PXM2"
"5072","YOR042W","Q08412"
"5073","YGR022C","P53213"
"5074","YDL238C","Q07729"
"5075","YCR017C","P25618"
"5076","YJL179W","P46988"
"5077","YLR150W","P39015"
"5078","YJR111C","P47148"
"5079","YIR004W","P40564"
"5080","YDL037C","Q12140"
"5081","YPL150W","Q12152"
"5082","YIR029W","P25335"
"5083","YCR088W","P15891"
"5084","YOL093W","Q12400"
"5085","YJL144W","P47009"
"5086","YIL115C","P40477"
"5087","YMR094W","P35203"
"5088","YKR032W","P36127"
"5089","YGR174C","P37267"
"5090","YBR267W","P38344"
"5091","Q0297","Q9ZZV8"
"5092","YLR217W","O13532"
"5093","YML107C","Q03760"
"5094","YIL047C","P40528"
"5095","YHR130C","P38834"
"5096","YGL262W","P53054"
"5097","YCL043C","P17967"
"5098","YNL117W","P30952"
"5099","YFR034C","P07270"
"5100","YLR057W","Q12205"
"5101","YOL014W","Q08110"
"5102","YDL172C","Q12135"
"5103","YJL141C","P14680"
"5104","YGL021W","P43633"
"5105","YAL034C-B","O13515"
"5106","YPL066W","Q12194"
"5107","YPL056C","Q02786"
"5108","YPL180W","Q08921"
"5109","YOR216C","Q12234"
"5110","YKL193C","P36047"
"5111","YLR035C-A",""
"5112","YOR109W","Q12271"
"5113","YKR090W","P36166"
"5114","YCR107W","P25612"
"5115","YBR107C","P38265"
"5116","YDL166C","Q12055"
"5117","YOL043C","Q08214"
"5118","YOR162C","Q12172"
"5119","YHR152W","P17123"
"5120","YBR249C","P32449"
"5121","YOR288C","Q12404"
"5122","YFL041W","P43561"
"5123","YOR377W","P40353"
"5124","YBR041W","P38225"
"5125","YBR090C","P38253"
"5126","YNL028W","P53967"
"5127","YGR085C","Q3E757"
"5128","YOR394W","P0CE87"
"5129","YOR394W","P0CE86"
"5130","YMR131C","Q04225"
"5131","YMR278W","Q03262"
"5132","YPR148C","Q06523"
"5133","YMR109W","Q04439"
"5134","YNL251C","P53617"
"5135","YMR310C","Q04867"
"5136","YBR004C","P38211"
"5137","YER104W","P40063"
"5138","YNL058C","P53947"
"5139","YOL151W","Q12068"
"5140","YLR362W","P23561"
"5141","YKL032C","P33417"
"5142","YMR105C","P37012"
"5143","YPL262W","P08417"
"5144","YDR519W","P32472"
"5145","YIR020C-B","Q03888"
"5146","YDL193W","Q12063"
"5147","YLR267W","Q06150"
"5148","YDR104C","Q03868"
"5149","YBL068W-A","P0C5L1"
"5150","YCR066W","P10862"
"5151","YGR216C","P53306"
"5152","YBR175W","P38123"
"5153","YCR085W","P25650"
"5154","YPL199C","Q08954"
"5155","YLR373C","Q05934"
"5156","YJR043C","P47110"
"5157","YPR043W","P0CX26"
"5158","YPR043W","P0CX25"
"5159","YBR221C","P32473"
"5160","YOR358W","Q02516"
"5161","YDL148C","Q99207"
"5162","YEL052W","P32317"
"5163","YDR378C","Q06406"
"5164","YNL307C","P21965"
"5165","YMR295C","Q03559"
"5166","YDR472W","Q03337"
"5167","YBR297W","P38157"
"5168","YIL142W","P39076"
"5169","YML104C","Q01846"
"5170","YJR048W","P00044"
"5171","YNL199C","Q01722"
"5172","YPR004C","Q12480"
"5173","YMR043W","P11746"
"5174","YGL263W","P53053"
"5175","YLR466W","O13559"
"5176","YMR031C","Q05050"
"5177","YMR034C","Q05131"
"5178","YGR195W","P46948"
"5179","YMR055C","P26448"
"5180","YHR216W","P38697"
"5181","YGR225W","P50082"
"5182","YLR438C-A","P57743"
"5183","YER070W","P21524"
"5184","YPL260W","Q08977"
"5185","YGR289C","P53048"
"5186","YBR014C","P38068"
"5187","YOL039W","P05319"
"5188","YPR137C-B","P0C2I9"
"5189","YLR447C","P32366"
"5190","YGL014W","P25339"
"5191","YGL153W","P53112"
"5192","YOL012C","Q12692"
"5193","YPR138C","P53390"
"5194","YGR171C","P22438"
"5195","YMR217W","P38625"
"5196","YGL188C","P53098"
"5197","YKL166C","P05986"
"5198","YAL010C","P18409"
"5199","YDR078C","P38957"
"5200","YDR182W","P40986"
"5201","YML074C","P38911"
"5202","YAL064W","P39711"
"5203","YMR019W","P50104"
"5204","YGR127W","P53275"
"5205","YNR011C","P20095"
"5206","YLL002W","Q07794"
"5207","YDR363W-A","O94742"
"5208","YLL013C","Q07807"
"5209","YBR180W","P38125"
"5210","YLR372W","P40319"
"5211","YGR227W","P50076"
"5212","YJL216C","P40884"
"5213","YHL047C","P38724"
"5214","YOR037W","P38909"
"5215","YJR108W","P47146"
"5216","YJL133C-A","Q3E7A3"
"5217","YDR032C","Q12335"
"5218","YER002W","P40007"
"5219","YJL014W","P39077"
"5220","YCR033W","P25357"
"5221","YER045C","P39970"
"5222","YOR126C","P41734"
"5223","YOR199W","Q08604"
"5224","YJL047C","P47050"
"5225","YDL118W","Q07535"
"5226","YER133W-A","A0A023PZC3"
"5227","YLR340W","P05317"
"5228","YOR169C","Q08540"
"5229","YLR193C","Q05776"
"5230","YEL032W","P24279"
"5231","YOR108W","Q12166"
"5232","YBL016W","P16892"
"5233","YER091C-A","Q02590"
"5234","YAR002C-A","Q05359"
"5235","YPL179W","P32945"
"5236","YLR464W","P0CX17"
"5237","YLR464W","P0CX16"
"5238","YBR129C","P38271"
"5239","YER034W","P40022"
"5240","YML060W","P53397"
"5241","YCL001W","P25560"
"5242","YOL015W","Q08118"
"5243","YLR218C","Q05809"
"5244","YPR047W","P08425"
"5245","YOR154W","Q12232"
"5246","YKL123W","P36071"
"5247","YPR170W-A","P0C5R8"
"5248","YGL100W","P53011"
"5249","YAR064W","P39563"
"5250","YDR388W","P39743"
"5251","YLR203C","P32335"
"5252","YLR215C","Q05791"
"5253","YER187W","P40102"
"5254","YHR066W","P38789"
"5255","YFL046W","P43557"
"5256","YLR312C","Q06159"
"5257","YOR375C","P07262"
"5258","YHR122W","P38829"
"5259","YHR088W","P38805"
"5260","YDL171C","Q12680"
"5261","YEL068C","P39977"
"5262","YPR059C","P0C5E1"
"5263","YPL219W","Q08966"
"5264","YPL142C","Q08916"
"5265","YML094W","Q04493"
"5266","YML054C","P00175"
"5267","YBL061C","P34226"
"5268","YOL104C","Q12366"
"5269","YBR224W","P38320"
"5270","YGL169W","P32579"
"5271","YCL022C",""
"5272","YER154W","P39952"
"5273","YGR109W-A","Q12173"
"5274","YNL273W","P53840"
"5275","YOR236W","P07807"
"5276","YGR084C","P12686"
"5277","YDR343C","P39003"
"5278","YFL068W","P0CY01"
"5279","YFL068W","P0CY00"
"5280","YFL068W","P0CX99"
"5281","YNL023C","P53971"
"5282","YKR005C","Q02203"
"5283","YGR016W","P53209"
"5284","YNL275W","P53838"
"5285","YJL206C","P39529"
"5286","YHR076W","P38797"
"5287","YNL052W","P00424"
"5288","YKL192C","P32463"
"5289","YER143W","P40087"
"5290","YIR035C","P40579"
"5291","YPL175W","P32363"
"5292","YBR251W","P33759"
"5293","YDL063C","Q07395"
"5294","YOR329W-A","P0C5R1"
"5295","YOR071C","Q08485"
"5296","YJL166W","P08525"
"5297","YGR252W","Q03330"
"5298","YCL068C","P25593"
"5299","YNL073W","P32048"
"5300","YLR154W-A","Q8TGM7"
"5301","YPR128C","Q06497"
"5302","YGL075C","P53159"
"5303","YDR339C","Q05498"
"5304","YLR435W","Q06672"
"5305","YPL095C","Q02891"
"5306","YKL162C-A","P0C5P4"
"5307","YJL026W","P09938"
"5308","YCL004W","P25578"
"5309","YPL038W-A","Q3E7B4"
"5310","YGL074C","P53160"
"5311","YGL170C","P45819"
"5312","YJR063W","P32529"
"5313","YOR074C","P06785"
"5314","YOR278W","P06174"
"5315","YIL056W","P40522"
"5316","YGL224C","P53078"
"5317","YPR073C","P40347"
"5318","YDR503C","Q04396"
"5319","YOR019W","Q99248"
"5320","YLR108C","Q12259"
"5321","YML080W","P53759"
"5322","YBL108W","P38161"
"5323","YLR214W","P32791"
"5324","YMR180C","Q03220"
"5325","YPL028W","P41338"
"5326","YBR198C","P38129"
"5327","YBR289W","P18480"
"5328","YKR035W-A","P69771"
"5329","YDL070W","Q07442"
"5330","YPL034W","Q03083"
"5331","YFL002W-B","P0CX62"
"5332","YFL002W-B","P0CX61"
"5333","YPL209C","P38991"
"5334","YPL174C","P33420"
"5335","YCR084C","P16649"
"5336","YNL097C-B","P0C271"
"5337","YKL210W","P22515"
"5338","YDR508C","P48813"
"5339","YDR364C","P40968"
"5340","YLR257W","Q06146"
"5341","YDR281C","Q05637"
"5342","YOL062C","Q99186"
"5343","YOR371C","Q08886"
"5344","YJL041W","P14907"
"5345","YJL126W","P47016"
"5346","YOL100W","Q12236"
"5347","YER033C","P40021"
"5348","YGR200C","P42935"
"5349","YER019C-A","P52871"
"5350","YAR069C","P0CX92"
"5351","YAR069C","P0CX93"
"5352","YDL185W","P17255"
"5353","YOL122C","P38925"
"5354","YLR289W","P46943"
"5355","YGL038C","P31755"
"5356","YDR261W-B","Q07791"
"5357","YAR031W","P39551"
"5358","YDR160W","Q03770"
"5359","YMR124W","P39523"
"5360","YNR063W","P53749"
"5361","YKR062W","P36145"
"5362","YJL052W","P00360"
"5363","YHR023W","P08964"
"5364","YMR193C-A","Q6B0R2"
"5365","YBL044W","P38194"
"5366","YLR451W","P08638"
"5367","YMR326C","Q6B0R7"
"5368","YIR033W","P40578"
"5369","Q0115","Q9ZZW7"
"5370","YGL184C","P53101"
"5371","YLR145W","Q12530"
"5372","YPL182C","Q08922"
"5373","YER136W","P39958"
"5374","YMR040W","Q04210"
"5375","YOL095C","Q12039"
"5376","YLR197W","Q12460"
"5377","YLR161W","P0CE97"
"5378","YLR161W","P0CE98"
"5379","YLR161W","P0CE96"
"5380","YOR142W-B","Q92393"
"5381","YOR344C","P33122"
"5382","YPL250W-A","P0C5S0"
"5383","YML081C-A","P81450"
"5384","YAL048C","P39722"
"5385","YNL339W-A","P0CL28"
"5386","YNL339W-A","P0CL29"
"5387","YNL339W-A","P0CL27"
"5388","YNL339W-A","P0CL30"
"5389","YNL339W-A","P0CL31"
"5390","YMR046C","Q04215"
"5391","YPL035C","O13521"
"5392","YLR011W","Q07923"
"5393","YKR033C","P36128"
"5394","YLR351C","P49954"
"5395","YDL198C","P38988"
"5396","YAL026C","P39524"
"5397","YLR068W","Q12247"
"5398","YMR279C","Q03263"
"5399","YPL185W","Q08927"
"5400","YPR033C","P07263"
"5401","YML130C","Q03103"
"5402","Q0075","Q9ZZX0"
"5403","YJL117W","P46956"
